university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
flame-university,Major in Digital Media Management,UG,business,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/digital-media-management,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Entrepreneurship,UG,business,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/entrepreneurship,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Environmental Studies,UG,sciences,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/environmental-studies,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Film and Television,UG,arts,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/film-tv,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Finance,UG,business,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/finance,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in General Management,UG,business,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/general-management,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Human Resource Management,UG,business,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/human-resource-management,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in International Studies,UG,social-sciences,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/international-studies,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Journalism,UG,humanities,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/journalism,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Literary and Cultural Studies,UG,humanities,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/literary-and-cultural-studies,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Marketing,UG,business,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/marketing,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Operations,UG,business,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/operations,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Performance Studies,UG,arts,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/performance-studies,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Philosophy,UG,humanities,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/philosophy,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Psychology,UG,social-sciences,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/psychology,,no,,major_within:flame-undergraduate-liberal-education,see BA-Psychology duplicate note above
flame-university,Major in Public Policy,UG,social-sciences,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/public-policy,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Major in Sociology,UG,social-sciences,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/sociology,,no,,major_within:flame-undergraduate-liberal-education,
flame-university,Minor in Advertising and Branding,UG,business,major_within,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug/program-structure/major-minor-courses/advertising-and-branding,,no,,major_within:flame-undergraduate-liberal-education,listed as minor-only on the FLAME course catalogue page; confirm before treating as a major row
flame-university,Undergraduate Program (B.Des.),UG,design,4 years,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/ug-bdes,studyinindia;shiksha;collegedunia;careers360,yes,flame-bachelor-of-design,bdes,already published
flame-university,MBA,PG,business,2 years,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/pg/mba,studyinindia;shiksha;collegedunia;careers360,yes,flame-mba,mba,already published
flame-university,MBA (Communications Management),PG,business,2 years,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/pg/mba-cm,shiksha;collegedunia,no,,GAP:mba-communications-management,distinct admission track/degree from the general MBA
flame-university,M.Sc. Economics,PG,social-sciences,2 years,Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/pg/msc-economics,shiksha;collegedunia,no,,GAP:msc-economics,
flame-university,Post Graduate Program in Entrepreneurship and Innovation (PGPEI),PG,business,1 year (PG diploma-style program),Pune,on-campus,open_to_international,https://www.flame.edu.in/global-connect/study-abroad/for-international-students,https://www.flame.edu.in/academics/pg/pgpei,,no,,GAP:pg-entrepreneurship-innovation,
flame-university,Doctoral Program (Data Science; Economics; Environmental Studies; Humanities; Management; Psychology; Sociology),Doctoral,multidisciplinary,3-5 years,Pune,on-campus,unknown,,https://www.flame.edu.in/academics/doctoral-program,,no,,GAP:phd-various,"condensed row per instructions to exclude pure PhD rows unless trivial; 7 doctoral tracks found via sitemap"
