university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
christ-university,"BA (Media, Psychology/Honours/Honours with Research)",UG,psychology-social-work,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-ba-media-psychology-honours-honours-with-research,
christ-university,"BA (Psychology, Economics/Honours/Honours with Research)",UG,psychology-social-work,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-ba-psychology-economics-honours-honours-with-research,
christ-university,"BA (Psychology, English/Honours/Honours with Research)",UG,psychology-social-work,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-ba-psychology-english-honours-honours-with-research,
christ-university,"Bachelor of Arts (Journalism and Digital Media, English/Honours/Honours with Research)",UG,media-communication,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-journalism-and-digital-media-english-honour,
christ-university,Bachelor of Architecture (BArch),UG,architecture,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-architecture-barch,
christ-university,"Bachelor of Arts (Communication and Media, English/Honours/Honours with Research)",UG,media-communication,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-communication-and-media-english-honours-hon,
christ-university,"Bachelor of Arts (Communication and Media, Psychology/Honours/Honours with Research)",UG,psychology-social-work,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-communication-and-media-psychology-honours-,
christ-university,Bachelor of Arts (Economics/Honours/Honours with Research),UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-economics-honours-honours-with-research,
christ-university,Bachelor of Arts (English/Honours/ Honours with Research) with Digital Humanities,UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-english-honours-honours-with-research-with-,
christ-university,"Bachelor of Arts (History, Political Science/Honours/Honours with Research) (with minor in Economics)",UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-history-political-science-honours-honours-w,
christ-university,Bachelor of Arts (Liberal Arts/Honours/Honours with Research),UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-liberal-arts-honours-honours-with-research,
christ-university,"Bachelor of Arts (Music-Western Classical, Creative Media/Honours)",UG,media-communication,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-music-western-classical-creative-media-hono,
christ-university,"Bachelor of Arts (Music-Western Classical, Psychology/Honours)",UG,psychology-social-work,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-music-western-classical-psychology-honours,
christ-university,"Bachelor of Arts (Performing Arts, Creative Media/Honours)",UG,media-communication,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-performing-arts-creative-media-honours,
christ-university,"Bachelor of Arts (Performing Arts, Psychology/Honours)",UG,psychology-social-work,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-performing-arts-psychology-honours,
christ-university,Bachelor of Arts (Philosophy),UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-philosophy,
christ-university,Bachelor of Arts (Political Science/Honours/Honours with Research),UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-political-science-honours-honours-with-rese,
christ-university,"Bachelor of Arts (Psychology, Economics/Honours/Honours with Research)",UG,psychology-social-work,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-psychology-economics-honours-honours-with-r,
christ-university,"Bachelor of Arts (Psychology, English/Honours/Honours with Research)",UG,psychology-social-work,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-psychology-english-honours-honours-with-res,
christ-university,"Bachelor of Arts (Theatre Studies, Creative Media/Honours)",UG,media-communication,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-theatre-studies-creative-media-honours,
christ-university,"Bachelor of Arts (Theatre Studies, Psychology/Honours)",UG,psychology-social-work,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-arts-theatre-studies-psychology-honours,
christ-university,Bachelor of Business Administration (Applied Finance with FinTech),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-business-administration-applied-finance-with-fin,
christ-university,Bachelor of Business Administration (BBA) (Business Analytics/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-business-administration-bba-business-analytics-h,
christ-university,Bachelor of Business Administration (BBA) (Finance and Economics/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-business-administration-bba-finance-and-economic,
christ-university,Bachelor of Business Administration (BBA) (Finance and International Business/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-business-administration-bba-finance-and-internat,
christ-university,Bachelor of Business Administration (BBA) (Finance and Marketing Analytics/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-business-administration-bba-finance-and-marketin,
christ-university,Bachelor of Business Administration (BBA) (Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-business-administration-bba-honours-honours-with,
christ-university,Bachelor of Business Administration (BBA) (Marketing and Tourism),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-business-administration-bba-marketing-and-touris,
christ-university,Bachelor of Business Administration (BBA) (Strategy and Business Analytics/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-business-administration-bba-strategy-and-busines,
christ-university,Bachelor of Business Administration (BBA) Decision Science,UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-business-administration-bba-decision-science,
christ-university,Bachelor of Commerce (Accountancy and Taxation/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-accountancy-and-taxation-honours-honour,
christ-university,Bachelor of Commerce (Applied Finance and Analytics/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-applied-finance-and-analytics-honours-h,
christ-university,Bachelor of Commerce (Branding and Entrepreneurship),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-branding-and-entrepreneurship,
christ-university,Bachelor of Commerce (Finance and Accountancy/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-finance-and-accountancy-honours-honours,
christ-university,Bachelor of Commerce (Finance and Investment/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-finance-and-investment-honours-honours-,
christ-university,Bachelor of Commerce (Global Management Accounting and Strategy) (Integrated with CIMA UK) - Currently known as (BCom Professional),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-global-management-accounting-and-strate,
christ-university,Bachelor of Commerce (Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-honours-honours-with-research,
christ-university,Bachelor of Commerce (International Accountancy and Finance) - Previously known as BBA (Finance and Accountancy),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-international-accountancy-and-finance-p,
christ-university,Bachelor of Commerce (International Business Accounting/Honours/Honours with Research) (Integrated with CPA Australia),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-international-business-accounting-honou,
christ-university,Bachelor of Commerce (International Finance/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-international-finance-honours-honours-w,
christ-university,Bachelor of Commerce (Strategic Finance/Honours/Honours with Research),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-strategic-finance-honours-honours-with-,
christ-university,Bachelor of Commerce (Work Integrated),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-commerce-work-integrated,
christ-university,Bachelor of Computer Applications (BCA/Honours/Honours with research),UG,computer-science-it,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-computer-applications-bca-honours-honours-with-r,
christ-university,Bachelor of Education (BEd),UG,education,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-education-bed,
christ-university,Bachelor of Hotel Management (BHM),UG,hospitality,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-hotel-management-bhm,
christ-university,Bachelor of Law (BA LLB) (Honours),UG,law,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-law-ba-llb-honours,
christ-university,Bachelor of Law (BBA LLB) (Honours),UG,management-commerce,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-law-bba-llb-honours,
christ-university,"Bachelor of Science (Biotechnology, Botany/Honours/Honours with Research)",UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-biotechnology-botany-honours-honours-wit,
christ-university,Bachelor of Science (Accountancy and Analytics / Honours) Integrated Masters Programme,Integrated,management-commerce,5 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-accountancy-and-analytics-honours-integr,
christ-university,"Bachelor of Science (Biotechnology, Chemistry/Honours/Honours with Research)",UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-biotechnology-chemistry-honours-honours-,
christ-university,"Bachelor of Science (Biotechnology, Forensic Science/ Honours/Honours with Research)",UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-biotechnology-forensic-science-honours-h,
christ-university,"Bachelor of Science (Biotechnology, Zoology/Honours/Honours with Research)",UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-biotechnology-zoology-honours-honours-wi,
christ-university,"Bachelor of Science (Chemistry, Zoology/Honours/Honours with Research) (with Minor in Forensic Science)",UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-chemistry-zoology-honours-honours-with-r,
christ-university,"Bachelor of Science (Computer Science, Mathematics/Honours/Honours with Research)",UG,computer-science-it,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-computer-science-mathematics-honours-hon,
christ-university,"Bachelor of Science (Computer Science, Statistics/Honours/Honours with Research)",UG,computer-science-it,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-computer-science-statistics-honours-hono,
christ-university,"Bachelor of Science (Data Science, Statistics/Honours/Honours with Research)",UG,computer-science-it,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-data-science-statistics-honours-honours-,
christ-university,Bachelor of Science (Economics with Data Science/Honours/Honours with Research),UG,computer-science-it,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-economics-with-data-science-honours-hono,
christ-university,"Bachelor of Science (Economics, Mathematics, Statistics/Econometrics Honours/Honours with Research)",UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-economics-mathematics-statistics-econome,
christ-university,Bachelor of Science (Life Sciences/Honours/Honours with Research),UG,arts-sciences-other,3-4 years,Bengaluru (Central/Kengeri/Bannerghatta Rd/Yeshwanthpur) — campus not disambiguated by scrape,on-campus,open_to_international,https://christuniversity.in/center/C/IS/apply-tochrist,https://christuniversity.in/our-programmes/All/1,studyinindia,no,,GAP:christ-bachelor-of-science-life-sciences-honours-honours-with-resea,
