university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
sharda-university,B.A. English,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-english,https://www.sharda.ac.in/programmes/ba-english,,no,,GAP:ba-english,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Film Television Ott Production Hons With Research,UG,engineering,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-film-television-ott-production-hons-with-research,https://www.sharda.ac.in/programmes/ba-film-television-ott-production-hons-with-research,,no,,bachelor-film-television,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Filmtelevision Production,UG,engineering,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-filmtelevision-production,https://www.sharda.ac.in/programmes/ba-filmtelevision-production,,no,,GAP:ba-filmtelevision-production,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. History,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-history,https://www.sharda.ac.in/programmes/ba-history,,no,,ba-history,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Hons English With Research,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-hons-english-with-research,https://www.sharda.ac.in/programmes/ba-hons-english-with-research,,no,,GAP:ba-hons-english-with-research,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Hons History With Research,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-hons-history-with-research,https://www.sharda.ac.in/programmes/ba-hons-history-with-research,,no,,ba-history,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Hons Political Science With Research,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-hons-political-science-with-research,https://www.sharda.ac.in/programmes/ba-hons-political-science-with-research,,no,,bachelor-political-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Hons Psychology With Research,UG,psychology,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-hons-psychology-with-research,https://www.sharda.ac.in/programmes/ba-hons-psychology-with-research,,no,,bachelor-psychology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Hons Sociology With Research,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-hons-sociology-with-research,https://www.sharda.ac.in/programmes/ba-hons-sociology-with-research,,no,,ba-sociology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Journalism Mass Comm Hons With Research,UG,media-communication,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-journalism-mass-comm-hons-with-research,https://www.sharda.ac.in/programmes/ba-journalism-mass-comm-hons-with-research,,no,,bachelor-journalism,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. LL.B.,Integrated,law,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-llb,https://www.sharda.ac.in/programmes/ba-llb,,no,,GAP:ba-llb,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Political Science,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-political-science,https://www.sharda.ac.in/programmes/ba-political-science,,no,,bachelor-political-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Psychology,UG,psychology,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-psychology,https://www.sharda.ac.in/programmes/ba-psychology,,yes,sharda-ba-psychology,bachelor-psychology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.A. Sociology,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/ba-sociology,https://www.sharda.ac.in/programmes/ba-sociology,,no,,ba-sociology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,Bachelor Of Commerce,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bachelor-of-commerce,https://www.sharda.ac.in/programmes/bachelor-of-commerce,,no,,bcom,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,Bachelor Of Design Communication Design,UG,design-creative-arts,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bachelor-of-design-communication-design,https://www.sharda.ac.in/programmes/bachelor-of-design-communication-design,,yes,sharda-bdes-communication-design,bdes,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,Bachelor Of Fashion Design,UG,design-creative-arts,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bachelor-of-fashion-design,https://www.sharda.ac.in/programmes/bachelor-of-fashion-design,,no,,bachelor-fashion-design,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,Bachelor Of Medical Laboratory Science,UG,health-medicine,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bachelor-of-medical-laboratory-science,https://www.sharda.ac.in/programmes/bachelor-of-medical-laboratory-science,,no,,bsc-medical-laboratory-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,Bachelor Of Pharmacy,UG,health-medicine,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bachelor-of-pharmacy,https://www.sharda.ac.in/programmes/bachelor-of-pharmacy,,yes,sharda-bpharm,bpharm,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,Bachelor Of Science Honours Zoology,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bachelor-of-science-honours-zoology,https://www.sharda.ac.in/programmes/bachelor-of-science-honours-zoology,,no,,GAP:bachelor-of-science-honours-zoology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Business Analytics,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-business-analytics,https://www.sharda.ac.in/programmes/bba-business-analytics,,no,,msc-business-analytics,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Business Analytics Hons Research,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-business-analytics-hons-research,https://www.sharda.ac.in/programmes/bba-business-analytics-hons-research,,no,,msc-business-analytics,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Entrepreneurship,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-entrepreneurship,https://www.sharda.ac.in/programmes/bba-entrepreneurship,,no,,GAP:bba-entrepreneurship,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Entrepreneurship Family Business Hons Research,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-entrepreneurship-family-business-hons-research,https://www.sharda.ac.in/programmes/bba-entrepreneurship-family-business-hons-research,,no,,GAP:bba-entrepreneurship-family-business-hons-research,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Finance,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-finance,https://www.sharda.ac.in/programmes/bba-finance,,no,,msc-finance,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Finance And Accounting,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-finance-and-accounting,https://www.sharda.ac.in/programmes/bba-finance-and-accounting,,no,,bachelor-accounting,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Finance Hons With Research,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-finance-hons-with-research,https://www.sharda.ac.in/programmes/bba-finance-hons-with-research,,no,,msc-finance,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Healthcare Hospital Administration Hons Research,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-healthcare-hospital-administration-hons-research,https://www.sharda.ac.in/programmes/bba-healthcare-hospital-administration-hons-research,,no,,GAP:bba-healthcare-hospital-administration-hons-research,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Healthcare Management,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-healthcare-management,https://www.sharda.ac.in/programmes/bba-healthcare-management,,no,,GAP:bba-healthcare-management,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Human Resources Management Hons With Research,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-human-resources-management-hons-with-research,https://www.sharda.ac.in/programmes/bba-human-resources-management-hons-with-research,,no,,GAP:bba-human-resources-management-hons-with-research,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA In Hr,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-in-hr,https://www.sharda.ac.in/programmes/bba-in-hr,,no,,GAP:bba-in-hr,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA International Business,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-international-business,https://www.sharda.ac.in/programmes/bba-international-business,,no,,msc-international-business,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA International Business Hons With Research,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-international-business-hons-with-research,https://www.sharda.ac.in/programmes/bba-international-business-hons-with-research,,no,,msc-international-business,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA LL.B. Integrated,Integrated,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-llb-integrated,https://www.sharda.ac.in/programmes/bba-llb-integrated,,no,,GAP:bba-llb-integrated,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Logistics Supply Chain Management Hons With Research,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-logistics-supply-chain-management-hons-with-research,https://www.sharda.ac.in/programmes/bba-logistics-supply-chain-management-hons-with-research,,no,,bachelor-logistics-supply-chain,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Marketing Management,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-marketing-management,https://www.sharda.ac.in/programmes/bba-marketing-management,,no,,GAP:bba-marketing-management,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Marketing Management Hons With Research,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-marketing-management-hons-with-research,https://www.sharda.ac.in/programmes/bba-marketing-management-hons-with-research,,no,,GAP:bba-marketing-management-hons-with-research,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BBA Operations Supply Chain Management,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bba-operations-supply-chain-management,https://www.sharda.ac.in/programmes/bba-operations-supply-chain-management,,no,,mba-operations-supply-chain-management,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BCA Artificial Intelligence And Machine Learning,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bca-artificial-intelligence-and-machine-learning,https://www.sharda.ac.in/programmes/bca-artificial-intelligence-and-machine-learning,,no,,be-btech-artificial-intelligence-machine-learning,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BCA Bachelor Of Computer Application,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bca-bachelor-of-computer-application,https://www.sharda.ac.in/programmes/bca-bachelor-of-computer-application,,no,,msc-computer-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BCA Cloud Computing And IoT,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bca-cloud-computing-and-iot,https://www.sharda.ac.in/programmes/bca-cloud-computing-and-iot,,no,,GAP:bca-cloud-computing-and-iot,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BCA Cyber Security,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bca-cyber-security,https://www.sharda.ac.in/programmes/bca-cyber-security,,no,,be-btech-cyber-security,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Com Finance And Accounts,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bcom-finance-and-accounts,https://www.sharda.ac.in/programmes/bcom-finance-and-accounts,,no,,msc-finance,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Com Hons,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bcom-hons,https://www.sharda.ac.in/programmes/bcom-hons,,no,,GAP:bcom-hons,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Com Hons Finance And Accounts With Ica,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bcom-hons-finance-and-accounts-with-ica,https://www.sharda.ac.in/programmes/bcom-hons-finance-and-accounts-with-ica,,no,,msc-finance,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
